REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
32113,2025,09,4,47,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,11,,132
32114,2025,09,2,35,4,06,,2,1,6,1,,,1,2,21,05,22,2,56,2,400,0,1,400,0,,,,,,,137,,7692,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,918
32115,2025,09,1,35,0,08,,2,1,4,1,,,2,3,09,02,09,,,,300,240,1,300,240,60,1,0,0,0,,128,,2692,3,1,3,4,,,,,,,,,,,,,,,,,1,08,,61
32116,2025,09,1,59,0,03,6,2,6,2,1,,,2,3,19,07,34,,,,120,140,2,120,140,45,1,0,0,0,2,28,,1840,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,897
32117,2025,09,1,24,0,07,,1,1,6,1,,,2,2,18,06,30,,,,400,400,1,400,400,0,,0,0,0,,67,,3029,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,94
32118,2025,09,1,24,0,04,,1,2,4,1,,,2,3,06,08,36,,,,450,450,1,450,450,0,,0,0,0,,85,,4715,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,296
32119,2025,09,4,11,0,02,3,1,6,2,,1,1,2,1,18,02,07,,,,,,,,,,,,,,,,4,,,,,,,,,4,09,2,,,,,,,,,,,2,04,,31
32120,2025,09,4,48,8,06,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,1,,1,16,2,690
32121,2025,09,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,154
32122,2025,09,2,35,0,03,6,1,6,5,1,,,2,3,10,07,31,3,2,2,350,0,1,350,0,,,,,,,2,,2300,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,125
32123,2025,09,1,10,0,06,,2,1,6,1,,,2,3,09,02,06,,,,350,350,1,350,350,0,,0,0,0,,18,,1571,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,74
32124,2025,09,1,24,0,05,,2,2,4,1,,,2,3,20,07,32,,,,300,300,1,300,300,0,,0,0,0,,134,,2830,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,91
32125,2025,09,1,11,0,04,,1,1,4,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,47,,2600,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,46
32126,2025,09,1,12,0,03,6,1,6,2,1,,,2,3,08,10,41,,,,400,400,1,400,400,0,,0,0,0,,77,,2590,1,1,2,2,,,,,,,,,,,,,,,,,1,01,,213
32127,2025,09,4,47,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,01,,227
32128,2025,09,1,24,0,10,,1,1,6,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,36,,2200,3,3,2,3,,,,,,,,,,,,,,,,,1,05,,85
32129,2025,09,1,24,0,04,,2,6,6,1,,,2,1,12,02,09,,,,375,375,1,375,375,0,,0,0,0,,7,,2864,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,741
32130,2025,09,1,10,0,10,,1,1,4,1,,,2,3,06,08,35,,,,475,475,1,475,475,0,,0,0,0,,83,,4000,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,105
32131,2025,09,4,35,4,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,11,,127
32132,2025,09,1,35,0,11,,1,2,4,1,,,1,2,16,08,35,,,,120,400,2,120,400,0,,0,0,0,7,69,,6500,3,1,3,3,,,,,,,,,,,,,,,,,,04,4,618
32133,2025,09,1,35,4,06,,1,1,4,1,,,2,2,17,02,09,,,,400,400,1,400,400,0,,0,0,0,,6,,2700,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,810
32134,2025,09,1,59,0,05,,1,2,3,2,,,1,3,21,05,25,,,,375,335,1,545,505,40,2,0,0,0,,136,,4974,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,104
32135,2025,09,1,35,0,03,5,1,6,5,1,,,2,3,11,02,06,,,,400,150,1,400,150,250,1,0,0,0,,15,,2100,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,91
32136,2025,09,1,47,0,06,,1,1,6,1,,,2,1,11,08,36,,,,700,700,1,700,700,0,,0,0,0,,56,,1786,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,170
32137,2025,09,1,13,0,11,,1,1,2,1,,,2,3,08,10,42,,,,480,480,1,480,480,0,,0,0,0,,237,,3634,1,1,3,3,,,,,,,,,,,,,,,,,,05,,144
32138,2025,09,4,35,0,08,,2,1,6,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,07,4,312
32139,2025,09,3,35,3,03,6,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,68,7,1,,,56,2,,1,,1,,,3,,,1,13,,1294
32140,2025,09,4,48,0,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,305
32141,2025,09,4,10,0,10,,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,39
32142,2025,09,1,59,0,06,,2,6,4,1,,,6,3,20,07,32,,,,320,240,1,320,240,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,1,01,,424
32143,2025,09,1,35,0,11,,2,1,4,1,,,6,3,01,01,04,,,,200,200,2,200,200,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,18,,99
32144,2025,09,1,24,0,03,6,2,2,4,1,,,2,3,17,04,17,,,,320,320,1,320,320,0,,0,0,0,,6,,2430,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,103
32145,2025,09,4,13,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,11,,125
32146,2025,09,1,59,0,02,4,1,6,2,1,,,2,3,19,07,33,,,,60,60,2,60,60,0,,60,0,60,4,31,,2500,3,4,1,1,,,,,,,,,,,,,,,,,2,04,,297
32147,2025,09,4,59,9,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,01,,333
32148,2025,09,1,12,0,09,,2,2,1,1,,,2,3,19,07,32,,,,160,160,2,160,160,0,,0,0,0,5,5,,1900,3,1,1,2,,,,,,,,,,,,,,,,,1,08,,92
32149,2025,09,4,46,6,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,11,,194
32150,2025,09,4,24,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,550
32151,2025,09,1,46,6,02,3,1,6,2,1,,,2,3,15,07,33,,,,200,120,2,200,120,80,0,0,0,0,4,34,,1600,3,4,1,1,,,,,,,,,,,,,,,,,2,01,,317
32152,2025,09,1,24,1,04,,2,1,6,1,,,2,1,10,07,33,,,,180,180,2,180,180,0,,0,0,0,0,16,,1610,3,1,1,4,,,,,,,,,,,,,,,,,3,03,1,476
32153,2025,09,4,35,0,12,,2,3,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,82
32154,2025,09,2,24,0,10,,1,1,2,1,,,2,3,10,07,33,3,7,2,400,0,1,400,0,,,,,,,240,,4807,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,144
32155,2025,09,4,48,8,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,05,,453
32156,2025,09,4,24,1,12,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,01,,495
32157,2025,09,1,13,0,03,5,1,6,4,1,,,2,3,06,08,35,,,,400,320,1,400,320,80,3,0,0,0,,63,,3000,2,1,1,1,,,,,,,,,,,,,,,,,1,02,,95
32158,2025,09,4,24,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,03,,349
32159,2025,09,1,35,0,02,4,1,6,2,1,,,2,3,19,07,34,,,,350,370,1,350,370,0,,0,0,0,,36,,1800,3,2,1,1,,,,,,,,,,,,,,,,,1,01,,129
32160,2025,09,1,35,0,09,,2,1,4,1,,,1,3,17,04,16,,,,225,330,2,225,330,0,,35,0,35,5,240,,5600,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,250
32161,2025,09,1,35,4,07,,1,1,6,1,,,2,2,09,01,03,,,,400,400,1,400,400,0,,0,0,0,,151,,2654,3,1,1,1,,,,,,,,,,,,,,,,,1,06,2,177
32162,2025,09,4,35,0,08,,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,89
32163,2025,09,1,24,0,04,,2,2,4,1,,,2,3,10,02,08,,,,350,310,1,350,310,40,2,0,0,0,,161,,2050,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,769
32164,2025,09,1,59,9,04,,2,6,5,1,,,2,3,20,02,06,,,,400,320,1,400,320,80,3,0,0,0,,50,,5529,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,484
32165,2025,09,1,10,0,11,,1,1,2,1,,,3,3,15,01,03,,,,500,500,1,500,500,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,61
32166,2025,09,2,35,0,06,,2,1,2,1,,,1,3,21,07,34,1,24,2,400,0,1,400,0,,,,,,,174,,2430,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,112
32167,2025,09,1,59,9,09,,2,6,5,1,,,1,2,17,04,16,,,,380,380,1,380,380,0,,380,0,380,,27,,5700,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,424
32168,2025,09,1,59,0,11,,2,1,2,1,,,3,3,11,01,04,,,,380,380,1,380,380,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,300
32169,2025,09,1,35,4,07,,2,1,5,1,,,2,2,12,01,02,,,,375,405,1,375,405,0,,0,30,30,,11,,7179,3,3,4,4,,,,,,,,,,,,,,,,,1,03,2,136
32170,2025,09,1,35,0,12,,1,1,4,1,,,5,3,06,01,04,,,,400,240,1,400,240,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,100
32171,2025,09,1,35,4,05,,1,1,4,1,,,2,3,07,10,42,,,,600,600,1,600,600,0,,0,0,0,,112,,4327,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,219
32172,2025,09,4,46,6,11,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,18,,138
32173,2025,09,2,59,9,05,,2,1,6,1,,,1,1,16,02,06,1,11,2,375,0,1,375,0,,,,,,,106,,3590,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,428
32174,2025,09,1,46,0,02,3,1,1,2,2,,,2,3,01,09,40,,,,400,400,1,550,700,0,,0,0,0,,77,,2500,3,2,1,1,,,,,,,,,,,,,,,,,1,15,,152
32175,2025,09,4,13,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,89
32176,2025,09,1,24,0,03,6,2,6,5,2,,,2,3,17,04,15,,,,400,400,1,450,440,0,,0,0,0,,33,,3200,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,834
32177,2025,09,4,12,0,11,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,117
32178,2025,09,4,48,8,05,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,2,484
32179,2025,09,1,59,9,08,,1,5,1,1,,,6,2,06,08,36,,,,350,350,1,350,350,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,1,18,,668
32180,2025,09,1,35,4,06,,2,1,6,1,,,2,1,10,07,33,,,,400,420,1,400,420,0,,0,20,20,,21,,1900,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,550
32181,2025,09,1,24,0,03,6,2,2,4,1,,,2,3,14,04,16,,,,385,305,1,385,305,80,1,0,0,0,,11,,2750,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,103
32182,2025,09,4,11,0,12,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,01,,49
32183,2025,09,1,24,0,01,2,1,6,3,1,,,2,3,18,07,34,,,,120,120,2,120,120,0,,0,0,0,4,5,,1750,3,3,2,2,,,,,,,,,,,,,,,,,2,03,,91
32184,2025,09,1,59,0,08,,2,1,2,1,,,6,3,20,07,32,,,,70,80,2,70,80,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,1,02,,403
32185,2025,09,1,24,0,03,6,2,6,6,1,,,4,3,17,04,14,,,,325,325,1,325,325,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,08,,190
32186,2025,09,1,35,0,05,,1,2,4,1,,,1,3,21,03,13,,,,375,375,1,375,375,0,,0,0,0,,108,,4200,1,1,2,3,,,,,,,,,,,,,,,,,1,03,1,63
32187,2025,09,3,12,0,02,3,1,6,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,,,2,1,,,1,,,2,,,1,04,,169
32188,2025,09,4,35,0,12,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,11,,322
32189,2025,09,1,10,0,02,3,2,6,2,1,,,1,3,18,06,30,,,,200,200,2,200,200,0,,0,0,0,4,41,,2250,1,4,4,4,,,,,,,,,,,,,,,,,2,04,,81
32190,2025,09,1,12,0,01,2,1,6,3,1,,,2,1,17,07,34,,,,400,570,1,400,570,80,1,250,0,250,,2,,2350,2,4,3,4,,,,,,,,,,,,,,,,,1,01,,169
32191,2025,09,1,12,0,09,,2,4,4,1,,,2,3,01,02,08,,,,450,450,1,450,450,0,,0,0,0,,55,,2800,3,2,2,2,,,,,,,,,,,,,,,,,1,01,,42
32192,2025,09,1,11,0,10,,2,5,4,1,,,1,3,21,02,09,,,,400,240,1,400,240,0,,0,0,0,,29,,1600,3,2,1,1,,,,,,,,,,,,,,,,,1,18,,64
32193,2025,09,1,24,0,10,,1,4,1,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,120,,3100,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,344
32194,2025,09,1,13,0,05,,2,2,4,1,,,2,3,18,02,08,,,,150,150,2,150,150,0,,0,0,0,7,82,,2000,3,2,3,3,,,,,,,,,,,,,,,,,1,03,2,61
32195,2025,09,1,24,0,08,,2,2,2,1,,,1,3,17,04,17,,,,350,350,1,350,350,0,,0,0,0,,240,,4800,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,132
32196,2025,09,3,48,8,09,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,7,1,,,16,2,1,1,,1,1,1,0,,,1,18,,690
32197,2025,09,4,12,0,04,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,1,08,,226
32198,2025,09,4,59,0,12,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,105
32199,2025,09,1,35,0,04,,1,2,6,1,,,2,3,17,01,02,,,,350,350,1,350,350,0,,0,0,0,,92,,4670,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,97
32200,2025,09,1,24,0,11,,2,6,2,1,,,1,3,16,05,25,,,,200,150,2,200,150,0,,0,0,0,5,48,,2400,1,1,2,3,,,,,,,,,,,,,,,,,,01,,236
32201,2025,09,1,35,0,05,,1,1,5,1,,,2,3,17,04,16,,,,450,450,1,450,450,0,,0,0,0,,140,,4165,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,297
32202,2025,09,1,35,4,07,,2,1,6,1,,,6,1,16,05,25,,,,260,210,2,260,210,,,,,,3,73,,,,,,,,,,,,,,,,,,,,,,,1,03,3,715
32203,2025,09,1,35,4,07,,1,1,4,1,,,3,2,06,01,04,,,,600,600,1,600,600,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,1,18,,476
32204,2025,09,4,24,2,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,335
32205,2025,09,4,59,0,12,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,85
32206,2025,09,1,35,0,02,4,2,6,4,1,,,2,3,19,07,34,,,,350,400,1,350,400,0,,0,0,0,,28,,1720,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,332
32207,2025,09,4,35,4,12,,2,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,133
32208,2025,09,1,24,0,05,,2,1,5,1,,,2,3,17,04,18,,,,300,160,1,300,160,0,,0,0,0,,9,,2200,1,1,4,4,,,,,,,,,,,,,,,,,2,09,2,129
32209,2025,09,4,59,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,11,,129
32210,2025,09,1,24,2,09,,2,6,6,1,,,1,3,16,05,20,,,,260,260,2,260,260,0,,0,0,0,5,240,,7608,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,945
32211,2025,09,1,47,0,09,,2,1,0,1,,,2,3,17,04,18,,,,240,300,2,240,300,0,,60,0,60,3,6,,2450,1,1,1,1,,,,,,,,,,,,,,,,,1,04,4,118
32212,2025,09,1,59,9,06,,1,1,6,1,,,2,2,12,07,32,,,,375,375,1,375,375,0,,0,0,0,,6,,4154,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,1202
32213,2025,09,2,35,0,11,,2,1,2,1,,,6,3,14,02,06,0,1,,40,0,2,40,0,,,,,,5,65,,,,,,,,,,,,,,,,,,,,,,,,02,,64
32214,2025,09,4,24,0,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,11,,595
32215,2025,09,1,59,0,07,,2,1,4,1,,,3,2,17,05,24,,,,500,500,1,500,500,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,1,04,4,131
32216,2025,09,1,13,0,08,,2,6,6,1,,,1,3,16,01,02,,,,363,383,1,363,383,0,,0,20,20,,143,,8551,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,80
32217,2025,09,4,35,4,07,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,0,,1,18,,447
32218,2025,09,4,46,0,11,,1,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,01,,78
32219,2025,09,1,59,9,05,,1,6,5,1,,,1,3,16,02,08,,,,400,430,1,400,430,0,,0,30,30,,40,,3029,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,1221
32220,2025,09,1,46,0,04,,1,6,2,1,,,2,3,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,30,,2334,3,2,1,1,,,,,,,,,,,,,,,,,1,04,,93
32221,2025,09,4,24,0,10,,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,1,18,,117
32222,2025,09,4,35,4,11,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,05,,130
32223,2025,09,4,13,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,87
32224,2025,09,4,35,4,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,355
32225,2025,09,1,35,0,05,,2,2,5,1,,,2,3,14,03,10,,,,375,375,1,375,375,0,,0,0,0,,67,,2133,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,476
32226,2025,09,4,35,0,04,,1,1,4,,1,2,2,3,16,05,25,,,,,,,,,,,,,,,,1,,,,,,,,,3,05,9,1,,,,,,,,,,2,08,,153
32227,2025,09,1,24,0,04,,2,2,5,1,,,1,3,17,04,16,,,,400,400,1,400,400,0,,0,0,0,,137,,4800,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,181
32228,2025,09,2,13,0,09,,1,3,4,1,,,1,3,21,05,23,1,38,1,400,0,1,400,0,,,,,,,192,,5500,1,1,2,4,,,,,,,,,,,,,,,,,1,14,3,93
32229,2025,09,4,48,0,09,,2,6,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,1,18,,166
32230,2025,09,1,46,6,08,,1,1,5,1,,,2,3,09,07,33,,,,400,450,1,400,450,0,,0,50,50,,151,,4808,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,155
32231,2025,09,1,35,4,09,,1,1,4,1,,,2,2,17,05,24,,,,350,350,1,350,350,0,,0,0,0,,158,,4121,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,157
32232,2025,09,4,24,2,01,2,1,6,3,,1,2,2,1,19,07,32,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,11,,,,,,,,,,,2,01,,1003
32233,2025,09,1,24,0,07,,1,2,5,1,,,1,3,16,05,20,,,,360,460,1,360,460,0,,0,100,100,,240,,5609,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,81
32234,2025,09,4,24,0,02,3,1,6,2,,1,1,2,3,08,10,43,,,,,,,,,,,,,,,,8,,,,,,,,,4,09,4,,,,,,,,,,,2,04,,366
32235,2025,09,1,35,0,08,,2,6,6,1,,,1,3,16,05,20,,,,370,400,1,370,400,0,,0,60,60,,240,,6299,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,375
32236,2025,09,1,35,0,05,,1,1,2,1,,,2,3,06,08,38,,,,400,400,1,400,400,0,,0,0,0,,240,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,494
32237,2025,09,1,10,0,09,,1,1,4,1,,,1,3,10,02,09,,,,350,330,1,350,330,20,1,0,0,0,,136,,2400,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,106
32238,2025,09,1,24,0,11,,1,6,4,1,,,6,3,15,07,34,,,,40,40,2,40,40,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,01,,53
32239,2025,09,4,13,0,12,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,77
32240,2025,09,1,46,6,08,,1,1,4,1,,,2,3,09,02,07,,,,400,440,1,400,440,0,,0,40,40,,229,,3029,3,1,2,3,,,,,,,,,,,,,,,,,1,04,4,250
32241,2025,09,1,46,6,04,,1,1,2,1,,,2,3,19,07,32,,,,300,600,1,300,600,0,,300,0,300,,13,,1560,3,3,2,4,,,,,,,,,,,,,,,,,1,02,,256
32242,2025,09,1,10,0,04,,2,2,5,1,,,1,3,21,03,13,,,,340,375,1,340,375,15,1,50,0,50,,53,,4764,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,129
32243,2025,09,1,10,0,02,4,2,6,2,1,,,2,3,19,07,34,,,,100,65,2,100,65,0,,0,0,0,4,6,,2000,3,4,2,2,,,,,,,,,,,,,,,,,2,01,,68
32244,2025,09,1,24,0,07,,2,1,4,1,,,2,2,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,28,,4000,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,218
32245,2025,09,1,35,4,04,,1,6,2,1,,,2,3,19,07,32,,,,500,500,1,500,500,0,,0,0,0,,21,,3846,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,236
32246,2025,09,4,13,0,08,,2,3,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,57
32247,2025,09,4,35,0,08,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,07,4,229
32248,2025,09,1,35,0,06,,1,6,4,1,,,2,3,08,02,09,,,,400,400,1,400,400,0,,0,0,0,,199,,2550,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,210
32249,2025,09,3,35,0,09,,1,2,4,,1,1,1,3,11,08,37,,,,,,,,,,,,,,,,17,,,,,,23,2,1,4,09,6,2,,,,1,1,,1,,,1,11,,661
32250,2025,09,4,12,0,07,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,1,11,,164
32251,2025,09,1,46,0,12,,1,1,2,1,,,1,3,11,08,36,,,,80,135,2,80,135,0,,0,0,0,5,66,,2100,3,1,1,1,,,,,,,,,,,,,,,,,,05,,36
32252,2025,09,4,13,0,05,,1,1,4,,1,1,1,3,21,08,38,,,,,,,,,,,,,,,,206,,,,,,,,,5,07,12,,,,,,,,,,,1,09,2,115
32253,2025,09,4,13,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,76
32254,2025,09,4,24,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,74
32255,2025,09,1,46,6,05,,1,1,1,1,,,2,3,12,01,02,,,,400,400,1,400,400,0,,0,0,0,,15,,5625,3,1,3,3,,,,,,,,,,,,,,,,,1,06,2,226
32256,2025,09,1,10,0,08,,2,1,4,1,,,6,3,17,05,24,,,,450,450,1,450,450,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,1,04,4,61
32257,2025,09,4,59,0,11,,2,2,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,11,,229
32258,2025,09,1,47,0,09,,1,1,2,1,,,2,2,06,08,35,,,,400,450,1,400,450,0,,50,0,50,,57,,2885,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,164
32259,2025,09,1,46,0,02,4,2,6,4,1,,,2,3,10,07,34,,,,400,280,1,400,280,120,1,0,0,0,,12,,1655,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,265
32260,2025,09,1,10,0,09,,1,1,4,1,,,6,1,12,02,05,,,,400,400,1,400,400,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,1,05,,107
32261,2025,09,1,59,0,11,,2,5,4,1,,,2,3,17,02,09,,,,180,135,2,180,135,45,1,0,0,0,3,240,,2550,3,1,2,3,,,,,,,,,,,,,,,,,,18,,94
32262,2025,09,1,13,0,05,,1,1,4,1,,,2,3,19,07,31,,,,420,420,1,420,420,0,,0,0,0,,23,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,77
